ID,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,State
1845,149514,1,0,45,0,0,1,0,0,0,0,0,0,State-Texas
1403,149505,1,1,49,0,1,0,0,0,0,0,1,0,State-California
1817,149494,1,0,48,0,0,1,0,0,0,0,1,0,State-California
2441,149476,0,1,57,1,0,0,0,0,0,0,1,0,State-California
1637,149431,0,1,65,1,0,0,0,0,0,1,0,0,State-California
2659,149413,0,1,68,0,1,0,0,0,0,1,0,0,State-Illinois
1034,149389,1,1,69,0,0,1,0,0,0,0,1,0,State-New York
1453,149269,1,0,49,0,0,0,1,0,0,0,0,1,State-Illinois
1992,149187,0,1,44,0,0,0,1,0,0,0,0,1,State-Florida
1831,149166,0,1,46,0,0,1,0,0,0,1,0,0,State-Illinois
2870,149160,0,1,71,1,0,0,0,0,0,1,0,0,State-New York
1513,149154,1,1,60,0,1,0,0,0,0,0,0,1,State-Illinois
2262,149118,0,0,49,1,0,0,0,0,0,0,0,0,State-Florida
1098,149096,1,1,56,0,1,0,0,0,0,1,0,0,State-Florida
2761,149094,0,1,47,0,1,0,0,0,0,1,0,0,State-Illinois
2665,149090,0,1,69,0,0,1,0,0,0,1,0,0,State-Illinois
2147,148985,0,1,52,0,1,0,0,0,0,0,0,0,State-California
1038,148948,0,0,77,1,0,0,0,0,0,0,0,1,State-Florida
1875,148948,0,0,77,1,0,0,0,0,0,0,0,1,State-Texas
1496,148920,0,2,56,0,1,0,0,0,0,1,0,0,State-New York
2275,148918,1,1,57,0,0,1,0,0,0,0,0,1,State-Illinois
2766,148918,1,1,57,0,0,1,0,0,0,0,0,1,State-Florida
2355,148904,0,1,60,0,0,1,0,0,0,1,0,0,State-Texas
2939,148877,0,1,54,1,0,0,0,0,0,1,0,0,State-California
1548,148799,0,1,57,1,0,0,0,0,0,0,0,1,State-Florida
3029,148794,1,1,67,0,0,0,1,0,0,1,0,0,State-California
1812,148789,0,0,28,0,0,1,0,0,0,1,0,0,State-Florida
1723,148767,1,2,70,0,0,1,0,0,0,0,0,1,State-Illinois
2311,148752,1,1,51,0,1,0,0,0,0,1,0,0,State-Illinois
1746,148726,0,1,65,0,1,0,0,0,0,1,0,0,State-Florida
1195,148721,1,1,57,1,0,0,0,0,0,0,1,0,State-Illinois
3064,148699,1,1,70,0,1,0,0,0,0,0,0,1,State-Other
1409,148686,1,2,67,0,1,0,0,0,0,1,0,0,State-California
2104,148526,1,0,41,0,0,1,0,0,0,1,0,0,State-Other
2571,148432,0,1,47,0,0,1,0,0,0,0,0,1,State-Texas
3145,148432,0,1,47,0,0,1,0,0,0,0,0,1,State-Illinois
3170,148432,0,1,47,0,0,1,0,0,0,0,0,1,State-New York
1485,148330,0,1,59,0,0,0,1,0,0,0,1,0,State-Texas
1598,148240,0,0,51,0,0,1,0,0,0,0,0,1,State-New York
2997,148195,1,1,64,0,1,0,0,0,0,1,0,0,State-Texas
1785,148192,0,0,62,0,1,0,0,0,0,1,0,0,State-Texas
2808,148186,1,0,46,0,0,0,1,0,0,1,0,0,State-Florida
1355,148178,1,1,45,0,1,0,0,0,0,1,0,0,State-California
3077,148150,0,1,71,0,1,0,0,0,0,0,1,0,State-California
2161,148070,0,1,70,0,0,0,1,0,0,1,0,0,State-Illinois
1389,148006,1,1,55,0,1,0,0,0,0,1,0,0,State-Texas
2541,147958,0,1,68,0,0,1,0,0,0,1,0,0,State-Texas
1088,147916,0,1,60,0,0,0,0,1,0,1,0,0,State-New York
1889,147889,1,0,46,0,0,0,1,0,0,1,0,0,State-California
1531,147850,1,0,40,0,1,0,0,0,0,1,0,0,State-Illinois
1092,147823,0,1,60,0,0,1,0,0,0,0,0,0,State-Florida
1566,147821,1,1,53,0,0,0,1,0,0,0,0,0,State-Florida
2744,147808,0,1,45,0,1,0,0,0,0,0,1,0,State-New York
2812,147743,0,1,63,0,1,0,0,0,0,1,0,0,State-Other
2020,147703,0,1,67,0,1,0,0,0,0,1,0,0,State-Other
1552,147691,0,1,41,0,0,1,0,0,0,1,0,0,State-Other
1514,147682,0,1,45,0,0,0,0,1,0,0,0,0,State-New York
1675,147570,1,1,71,0,0,0,0,1,0,0,1,0,State-Illinois
1562,147472,1,1,54,0,0,0,1,0,0,0,0,1,State-New York
2156,147353,0,1,60,0,1,0,0,0,0,0,1,0,State-New York
1519,147352,0,1,69,0,0,0,1,0,0,0,1,0,State-Illinois
2382,147352,0,1,69,0,0,0,1,0,0,0,1,0,State-Florida
3130,147320,0,1,63,0,0,0,1,0,0,1,0,0,State-Other
2532,147175,1,1,58,0,0,0,1,0,0,0,1,0,State-Florida
2245,147139,1,1,68,0,0,1,0,0,0,1,0,0,State-Illinois
2602,147111,0,1,49,0,0,0,0,1,0,0,0,1,State-Other
1307,147025,1,1,55,1,0,0,0,0,0,0,0,1,State-California
2346,147025,0,1,44,0,0,1,0,0,0,1,0,0,State-Florida
2100,147025,0,1,42,0,1,0,0,0,0,0,0,0,State-Florida
2296,147009,0,1,55,0,0,0,1,0,0,1,0,0,State-Other
2932,146998,0,1,64,0,0,1,0,0,0,1,0,0,State-Other
1782,146984,1,1,64,0,0,0,0,1,0,1,0,0,State-Florida
2108,146931,2,1,43,0,0,0,1,0,0,1,0,0,State-New York
1397,146923,1,0,33,0,0,1,0,0,0,1,0,0,State-California
2705,146910,1,1,56,0,0,0,1,0,0,0,0,1,State-California
2760,146904,1,1,53,0,0,1,0,0,0,1,0,0,State-Florida
1749,146891,0,1,55,0,1,0,0,0,0,0,0,0,State-Texas
2177,146891,0,1,55,0,1,0,0,0,0,0,0,0,State-California
1187,146854,1,1,47,0,0,1,0,0,0,0,0,1,State-California
2268,146831,1,1,51,0,1,0,0,0,0,0,0,0,State-Florida
1961,146779,1,1,60,0,0,0,0,1,0,0,0,0,State-California
2483,146772,0,1,45,0,0,0,1,0,0,0,0,0,State-California
2786,146757,0,1,57,0,0,1,0,0,0,0,0,1,State-New York
2105,146734,0,1,66,0,1,0,0,0,0,1,0,0,State-California
1641,146734,1,2,54,0,0,1,0,0,0,0,0,1,State-Texas
2301,146692,0,1,62,0,0,0,1,0,0,0,1,0,State-Texas
1343,146681,0,2,72,0,0,0,1,0,0,0,0,1,State-California
2610,146681,0,2,72,0,0,0,1,0,0,0,0,1,State-Florida
1032,146610,0,2,68,1,0,0,0,0,0,0,0,1,State-Florida
2055,146610,0,0,62,0,0,0,1,0,0,1,0,0,State-Texas
1775,146524,0,1,59,0,0,1,0,0,0,1,0,0,State-California
1628,146463,1,1,49,0,1,0,0,0,0,0,0,1,State-New York
2018,146423,1,1,48,0,0,1,0,0,0,0,1,0,State-New York
2979,146423,1,1,48,0,0,1,0,0,0,0,1,0,State-Texas
2359,146390,0,1,65,1,0,0,0,0,0,0,1,0,State-Illinois
1289,146377,1,0,42,0,1,0,0,0,0,0,0,1,State-California
1835,146374,0,1,46,0,1,0,0,0,0,0,0,1,State-California
1002,146344,1,1,66,0,0,1,0,0,0,1,0,0,State-Florida
1142,146344,0,1,48,0,0,0,1,0,0,0,0,0,State-New York
1475,146310,1,0,44,1,0,0,0,0,0,1,0,0,State-California
1867,146231,2,1,67,0,0,1,0,0,0,0,0,1,State-Illinois
2260,146149,0,1,45,0,1,0,0,0,0,1,0,0,State-Other
1912,146107,1,0,31,0,0,1,0,0,0,1,0,0,State-Other
1935,146106,1,1,44,0,0,0,1,0,0,0,1,0,State-Texas
1618,146102,2,1,58,1,0,0,0,0,0,1,0,0,State-Other
1359,146098,1,1,45,0,0,1,0,0,0,0,1,0,State-Texas
2487,146098,1,1,45,0,0,1,0,0,0,0,1,0,State-Texas
2509,146098,1,1,45,0,0,1,0,0,0,0,1,0,State-Illinois
1198,146097,0,1,64,0,0,0,1,0,0,1,0,0,State-Other
2297,146094,1,1,47,0,1,0,0,0,0,0,0,0,State-California
1980,146086,0,1,64,1,0,0,0,0,0,1,0,0,State-Florida
2426,146053,1,0,48,0,0,0,1,0,0,1,0,0,State-New York
2137,146049,1,1,44,0,1,0,0,0,0,1,0,0,State-Illinois
1901,146015,1,1,65,0,0,0,1,0,0,0,0,1,State-California
2438,146015,1,1,65,0,0,0,1,0,0,0,0,1,State-New York
1201,146014,1,1,46,0,0,0,1,0,0,0,1,0,State-Illinois
1244,145989,0,1,56,0,0,1,0,0,0,1,0,0,State-New York
1679,145938,0,0,59,0,0,1,0,0,0,1,0,0,State-California
1890,145921,0,0,34,0,1,0,0,0,0,0,0,1,State-Florida
1626,145906,0,1,56,0,0,1,0,0,0,1,0,0,State-Florida
2559,145903,0,1,54,0,0,0,1,0,0,0,1,0,State-Texas
2170,145894,0,2,46,0,1,0,0,0,0,0,0,0,State-Other
1819,145889,0,1,40,0,0,1,0,0,0,0,0,0,State-Illinois
1599,145837,1,1,46,0,1,0,0,0,0,1,0,0,State-Texas
1178,145759,1,1,56,0,1,0,0,0,0,0,0,1,State-New York
2875,145759,1,1,56,0,1,0,0,0,0,0,0,1,State-Illinois
3083,145736,0,1,66,0,1,0,0,0,0,0,1,0,State-California
2879,145688,0,1,52,0,1,0,0,0,0,1,0,0,State-California
1888,145684,1,0,49,0,0,0,0,1,0,1,0,0,State-Other
2249,145579,0,1,72,0,1,0,0,0,0,0,0,1,State-California
2717,145576,0,0,75,0,0,1,0,0,0,0,0,1,State-California
2307,145503,1,0,45,0,1,0,0,0,0,0,0,1,State-Texas
1564,145207,1,1,46,0,1,0,0,0,0,0,0,1,State-Other
1208,145204,1,0,32,0,0,0,1,0,0,0,0,0,State-New York
2552,145203,2,0,38,0,0,0,1,0,0,1,0,0,State-New York
1776,145183,0,0,58,0,0,1,0,0,0,0,1,0,State-Florida
1700,145160,1,1,62,0,0,1,0,0,0,1,0,0,State-New York
3177,145146,1,1,57,1,0,0,0,0,0,1,0,0,State-Texas
2292,145143,0,1,55,0,0,0,1,0,0,0,1,0,State-Florida
2569,145143,0,1,55,0,0,0,1,0,0,0,1,0,State-Illinois
1714,145072,1,2,72,1,0,0,0,0,0,0,0,1,State-Other
1648,145068,0,1,46,0,0,0,1,0,0,0,0,1,State-Other
3018,145057,1,0,41,0,1,0,0,0,0,0,1,0,State-Florida
1595,145006,0,0,76,0,0,0,0,1,0,0,1,0,State-California
1554,144989,0,1,46,0,1,0,0,0,0,1,0,0,State-Florida
2726,144989,0,1,46,0,1,0,0,0,0,1,0,0,State-New York
2364,144964,1,1,40,0,0,0,1,0,0,1,0,0,State-Florida
3080,144953,0,0,39,0,0,0,1,0,0,0,0,1,State-New York
1520,144931,0,1,53,0,0,0,1,0,0,1,0,0,State-New York
2806,144911,0,1,61,0,0,0,1,0,0,1,0,0,State-Other
3198,144802,0,0,50,0,0,1,0,0,0,0,1,0,State-Florida
1196,144794,0,1,54,0,1,0,0,0,0,1,0,0,State-New York
1706,144794,0,1,54,0,1,0,0,0,0,1,0,0,State-New York
2779,144689,1,1,69,0,1,0,0,0,0,1,0,0,State-Illinois
2796,144635,1,1,49,1,0,0,0,0,0,0,1,0,State-Florida
1842,144602,1,1,51,0,0,0,1,0,0,0,1,0,State-Florida
1206,144551,0,1,66,0,0,0,0,1,0,0,1,0,State-Florida
2030,144529,0,1,54,0,1,0,0,0,0,1,0,0,State-New York
2579,144512,1,1,60,0,0,0,1,0,0,1,0,0,State-California
2380,144511,1,0,50,0,1,0,0,0,0,0,1,0,State-Other
2847,144503,1,1,48,0,0,1,0,0,0,1,0,0,State-Texas
2211,144421,1,1,49,1,0,0,0,0,0,1,0,0,State-Texas
2167,144393,1,1,55,0,1,0,0,0,0,1,0,0,State-Illinois
2693,144392,1,1,46,0,0,0,1,0,0,1,0,0,State-California
1200,144377,1,1,52,0,1,0,0,0,0,0,0,1,State-Florida
2141,144375,0,1,55,0,1,0,0,0,0,1,0,0,State-California
2937,144359,1,1,42,0,1,0,0,0,0,1,0,0,State-Texas
3149,144325,0,1,48,0,1,0,0,0,0,0,0,1,State-California
2540,144322,1,0,35,0,1,0,0,0,0,1,0,0,State-New York
1271,144319,1,1,45,0,1,0,0,0,0,0,1,0,State-California
1330,144300,1,1,55,0,1,0,0,0,0,1,0,0,State-Other
2283,144267,1,1,50,1,0,0,0,0,0,1,0,0,State-Texas
2220,144213,1,1,68,0,0,1,0,0,0,1,0,0,State-Florida
1249,144159,1,0,50,0,1,0,0,0,0,0,1,0,State-Illinois
2861,144155,1,1,63,0,1,0,0,0,0,0,0,1,State-California
1498,144124,0,1,74,0,0,0,1,0,0,0,0,1,State-Other
2614,144078,1,1,51,0,1,0,0,0,0,1,0,0,State-Other
1933,144051,1,1,47,1,0,0,0,0,0,0,1,0,State-Illinois
1950,144010,1,0,40,0,0,0,1,0,0,1,0,0,State-Florida
1106,143974,1,0,40,0,1,0,0,0,0,0,0,1,State-New York
1380,143824,1,1,49,0,1,0,0,0,0,1,0,0,State-Florida
2996,143815,1,0,38,0,1,0,0,0,0,0,1,0,State-New York
1370,143795,0,1,52,0,0,0,1,0,0,0,1,0,State-New York
1769,143783,1,0,42,0,1,0,0,0,0,0,1,0,State-California
1251,143776,1,1,68,0,0,0,1,0,0,0,1,0,State-Texas
2069,143776,1,0,37,0,0,0,1,0,0,1,0,0,State-California
2175,143641,1,1,51,0,1,0,0,0,0,0,1,0,State-Texas
1525,143638,0,1,51,0,0,0,0,1,0,1,0,0,State-Illinois
2638,143602,1,1,54,0,0,1,0,0,0,1,0,0,State-Other
3091,143586,0,1,40,0,1,0,0,0,0,1,0,0,State-Illinois
1154,143482,2,1,54,0,0,0,1,0,0,1,0,0,State-New York
1539,143462,1,1,68,0,0,0,1,0,0,1,0,0,State-Texas
1847,143456,0,1,54,0,0,1,0,0,0,0,1,0,State-California
3164,143322,0,0,46,0,0,1,0,0,0,1,0,0,State-New York
2432,143300,0,1,49,1,0,0,0,0,0,1,0,0,State-New York
2403,143269,1,0,48,0,1,0,0,0,0,0,0,1,State-Texas
2321,143263,0,1,43,0,1,0,0,0,0,0,1,0,State-California
1688,143185,0,1,69,1,0,0,0,0,0,1,0,0,State-New York
2388,143142,1,1,51,0,1,0,0,0,0,0,1,0,State-Florida
2162,143140,0,1,63,0,1,0,0,0,0,1,0,0,State-New York
1467,143057,0,1,45,0,1,0,0,0,0,1,0,0,State-Texas
2273,143050,1,0,47,0,1,0,0,0,0,0,0,0,State-California
3020,143020,1,0,50,0,0,1,0,0,0,1,0,0,State-New York
3082,143018,0,1,46,0,0,0,1,0,0,0,1,0,State-Other
2274,142997,1,1,43,0,0,1,0,0,0,0,0,1,State-Florida
2467,142873,1,1,70,1,0,0,0,0,0,0,0,1,State-Illinois
1857,142835,1,1,49,1,0,0,0,0,0,0,1,0,State-Texas
3117,142769,0,1,58,0,1,0,0,0,0,0,0,1,State-Texas
1934,142767,2,0,49,0,0,1,0,0,0,0,0,1,State-New York
2607,142731,1,0,51,0,0,0,1,0,0,0,0,1,State-Texas
1753,142720,1,1,55,0,0,1,0,0,0,1,0,0,State-Illinois
1526,142710,1,0,36,0,0,1,0,0,0,0,0,1,State-New York
2113,142693,1,0,42,0,1,0,0,0,0,1,0,0,State-Illinois
1506,142691,0,0,29,0,1,0,0,0,0,1,0,0,State-Florida
1296,142670,0,0,28,0,0,0,1,0,0,0,1,0,State-Florida
2749,142664,0,1,53,0,1,0,0,0,0,1,0,0,State-Illinois
1430,142618,1,0,48,1,0,0,0,0,0,0,1,0,State-New York
1899,142607,0,1,66,0,0,1,0,0,0,0,0,0,State-Texas
2701,142586,1,1,65,0,0,0,1,0,0,1,0,0,State-Illinois
2750,142586,1,1,65,0,0,0,1,0,0,1,0,0,State-New York
1768,142564,0,1,52,1,0,0,0,0,0,0,0,1,State-Other
2037,142557,0,1,46,0,1,0,0,0,0,1,0,0,State-Texas
3036,142554,1,1,42,0,0,0,1,0,0,1,0,0,State-Florida
2414,142523,0,0,56,0,1,0,0,0,0,1,0,0,State-New York
3150,142523,0,0,56,0,1,0,0,0,0,1,0,0,State-Florida
2756,142473,1,1,44,0,0,1,0,0,0,0,0,1,State-New York
1037,142429,0,1,47,0,0,0,0,1,0,1,0,0,State-California
1590,142429,0,1,47,0,0,0,0,1,0,1,0,0,State-Florida
2714,142403,1,0,49,0,1,0,0,0,0,0,0,1,State-New York
1854,142395,1,1,39,0,0,1,0,0,0,0,0,0,State-Florida
1085,142394,1,0,48,0,0,1,0,0,0,0,1,0,State-California
1415,142387,1,0,31,0,1,0,0,0,0,1,0,0,State-California
1284,142386,1,0,34,0,0,0,1,0,0,0,1,0,State-Florida
2521,142386,1,0,34,0,0,0,1,0,0,0,1,0,State-Illinois
1386,142373,1,1,46,0,0,1,0,0,0,1,0,0,State-Florida
1673,142315,0,1,62,0,0,0,1,0,0,0,1,0,State-California
1868,142243,1,1,61,0,1,0,0,0,0,1,0,0,State-New York
2660,142231,1,1,51,0,1,0,0,0,0,1,0,0,State-New York
2191,142213,0,1,63,0,0,0,1,0,0,1,0,0,State-Illinois
1441,142207,1,0,36,0,1,0,0,0,0,0,1,0,State-Illinois
3039,142192,0,0,72,0,1,0,0,0,0,1,0,0,State-Texas
1581,142169,1,1,51,0,1,0,0,0,0,0,1,0,State-Texas
2127,142162,1,0,39,0,0,0,1,0,0,1,0,0,State-Texas
2196,142160,1,1,45,0,0,1,0,0,0,1,0,0,State-Florida
2864,142081,1,0,38,0,1,0,0,0,0,1,0,0,State-New York
2671,142033,1,1,49,0,0,0,1,0,0,0,0,0,State-Illinois
1973,142021,1,0,39,0,0,0,1,0,0,0,1,0,State-California
2478,142014,1,0,43,0,1,0,0,0,0,1,0,0,State-Florida
2550,142014,1,0,43,0,1,0,0,0,0,1,0,0,State-Florida
1213,142011,1,0,42,0,0,0,1,0,0,1,0,0,State-Illinois
2043,142000,0,0,33,0,0,1,0,0,0,0,0,1,State-Texas
3046,142000,0,0,33,0,0,1,0,0,0,0,0,1,State-Other
2213,141986,0,1,42,1,0,0,0,0,0,1,0,0,State-California
3137,141967,1,1,39,0,0,1,0,0,0,1,0,0,State-California
1134,141883,1,0,32,0,0,0,1,0,0,1,0,0,State-Florida
1016,141850,1,1,40,0,1,0,0,0,0,1,0,0,State-New York
3178,141769,0,1,65,1,0,0,0,0,0,0,0,0,State-Other
1045,141728,1,0,52,0,0,0,1,0,0,1,0,0,State-Illinois
3124,141713,1,1,56,1,0,0,0,0,0,0,0,0,State-Other
2369,141658,1,1,45,0,0,1,0,0,0,0,0,0,State-California
1460,141644,1,1,48,0,0,1,0,0,0,0,0,1,State-New York
2982,141638,0,1,56,1,0,0,0,0,0,1,0,0,State-Florida
2810,141580,1,1,42,0,0,0,1,0,0,1,0,0,State-New York
1124,141551,1,1,56,0,1,0,0,0,0,0,0,1,State-New York
2640,141473,1,0,35,0,0,1,0,0,0,0,0,0,State-Florida
1756,141452,1,1,67,0,0,0,1,0,0,1,0,0,State-Other
1203,141443,1,0,43,0,1,0,0,0,0,1,0,0,State-Texas
2673,141437,1,1,63,1,0,0,0,0,0,0,0,1,State-Texas
1325,141411,0,0,34,1,0,0,0,0,0,1,0,0,State-California
1685,141335,1,0,52,1,0,0,0,0,0,0,1,0,State-California
2348,141335,1,0,52,1,0,0,0,0,0,0,1,0,State-New York
3115,141275,1,2,60,0,0,0,1,0,0,0,1,0,State-Illinois
2687,141154,0,1,42,0,0,0,1,0,0,1,0,0,State-California
2444,141145,1,1,70,0,1,0,0,0,0,0,0,1,State-New York
1463,141124,1,0,43,0,1,0,0,0,0,1,0,0,State-California
2731,141120,1,1,52,0,1,0,0,0,0,1,0,0,State-Illinois
1664,141039,0,0,38,0,0,0,1,0,0,0,0,0,State-New York
1943,141021,1,0,51,0,0,0,1,0,0,0,1,0,State-California
2454,141020,0,0,33,0,0,1,0,0,0,0,1,0,State-Florida
2060,141014,1,0,42,0,1,0,0,0,0,0,0,1,State-New York
2603,141003,0,0,57,1,0,0,0,0,0,0,0,1,State-California
2938,140887,1,1,68,0,0,1,0,0,0,1,0,0,State-Other
3159,140851,1,1,49,1,0,0,0,0,0,1,0,0,State-Texas
2258,140800,1,2,56,0,1,0,0,0,0,1,0,0,State-New York
2948,140794,0,1,45,0,1,0,0,0,0,1,0,0,State-New York
1770,140780,0,1,44,1,0,0,0,0,0,1,0,0,State-Florida
1757,140760,0,1,55,0,0,1,0,0,0,0,0,1,State-California
1246,140737,2,1,63,0,0,1,0,0,0,0,0,1,State-Other
1952,140706,2,1,52,0,0,0,1,0,0,0,0,1,State-New York
1024,140689,0,1,69,0,0,0,1,0,0,1,0,0,State-Other
1565,140689,0,1,69,0,0,0,1,0,0,1,0,0,State-California
1739,140662,1,0,41,0,1,0,0,0,0,0,1,0,State-California
1192,140637,1,1,55,0,0,1,0,0,0,0,0,1,State-Other
3104,140590,1,1,51,0,0,0,0,1,0,1,0,0,State-New York
3121,140590,1,1,51,0,0,0,0,1,0,1,0,0,State-Illinois
1031,140548,0,1,50,0,0,0,1,0,0,1,0,0,State-California
2228,140521,1,1,52,0,0,0,1,0,0,1,0,0,State-New York
2064,140479,1,0,38,0,0,0,1,0,0,1,0,0,State-Florida
1309,140464,0,1,67,0,0,1,0,0,0,1,0,0,State-Illinois
2189,140451,0,2,63,0,0,0,1,0,0,0,0,1,State-California
2562,140442,1,1,68,0,0,0,1,0,0,0,1,0,State-Florida
2145,140344,0,1,46,0,1,0,0,0,0,0,0,1,State-Texas
1302,140321,1,1,48,0,1,0,0,0,0,1,0,0,State-Florida
2298,140321,1,1,48,0,1,0,0,0,0,1,0,0,State-Florida
2429,140304,1,0,53,0,0,1,0,0,0,0,0,1,State-California
1070,140246,1,0,43,1,0,0,0,0,0,1,0,0,State-New York
1944,140233,0,1,45,0,1,0,0,0,0,0,0,1,State-Florida
2204,140211,1,1,39,0,1,0,0,0,0,1,0,0,State-New York
3187,140101,1,0,35,0,0,0,1,0,0,0,1,0,State-Illinois
3009,140059,1,0,36,0,1,0,0,0,0,1,0,0,State-Texas
2318,140049,0,1,68,0,0,0,0,1,0,1,0,0,State-New York
1822,140049,0,1,46,0,1,0,0,0,0,1,0,0,State-Other
2372,139996,1,1,46,1,0,0,0,0,0,1,0,0,State-New York
1858,139922,1,0,37,0,1,0,0,0,0,1,0,0,State-Other
2415,139922,1,0,37,0,1,0,0,0,0,1,0,0,State-Texas
2536,139922,1,0,37,0,1,0,0,0,0,1,0,0,State-Other
2451,139898,0,1,66,0,0,0,1,0,0,1,0,0,State-Texas
2924,139898,0,1,66,0,0,0,1,0,0,1,0,0,State-New York
1903,139858,1,0,51,0,0,1,0,0,0,0,1,0,State-Illinois
2966,139791,0,1,49,0,1,0,0,0,0,0,1,0,State-New York
1929,139771,1,0,43,0,0,0,1,0,0,1,0,0,State-Texas
2264,139767,0,0,69,0,0,0,1,0,0,0,1,0,State-New York
2732,139763,1,0,49,0,0,1,0,0,0,0,1,0,State-New York
1290,139747,1,0,32,0,0,1,0,0,0,1,0,0,State-Florida
2054,139722,0,1,67,0,1,0,0,0,0,1,0,0,State-New York
1574,139684,1,0,36,0,0,1,0,0,0,0,0,1,State-New York
1494,139665,1,0,39,0,0,0,1,0,0,0,0,1,State-Florida
2319,139660,1,0,38,0,0,1,0,0,0,1,0,0,State-Texas
2106,139552,1,1,58,1,0,0,0,0,0,1,0,0,State-Florida
1534,139548,1,1,57,0,0,1,0,0,0,0,0,0,State-Other
1568,139453,1,0,37,0,0,0,1,0,0,1,0,0,State-New York
2753,139435,1,0,47,0,0,0,1,0,0,0,0,1,State-California
2239,139356,1,1,44,0,1,0,0,0,0,1,0,0,State-Illinois
2621,139228,0,0,60,1,0,0,0,0,0,0,1,0,State-California
2072,139190,1,0,46,0,0,1,0,0,0,0,0,1,State-New York
2986,139146,1,0,34,0,0,1,0,0,0,1,0,0,State-Other
2946,139062,1,0,37,0,0,1,0,0,0,1,0,0,State-Florida
2022,138998,1,1,66,0,1,0,0,0,0,1,0,0,State-Florida
2547,138998,1,1,66,0,1,0,0,0,0,1,0,0,State-Texas
1439,138988,1,2,48,0,1,0,0,0,0,1,0,0,State-California
1464,138961,1,0,47,0,1,0,0,0,0,0,1,0,State-Florida
1665,138946,0,1,65,0,0,0,1,0,0,1,0,0,State-Texas
3147,138946,0,1,65,0,0,0,1,0,0,1,0,0,State-Texas
2368,138887,1,0,48,0,0,0,1,0,0,0,0,1,State-Other
1181,138872,1,0,32,0,1,0,0,0,0,1,0,0,State-California
1166,138853,1,1,50,0,1,0,0,0,0,0,0,1,State-New York
1740,138829,0,1,61,0,1,0,0,0,0,0,0,1,State-Florida
1372,138823,0,1,71,0,0,0,1,0,0,1,0,0,State-Other
2253,138808,1,0,48,0,0,1,0,0,0,1,0,0,State-Texas
2404,138741,1,1,62,0,0,1,0,0,0,0,0,0,State-Other
2733,138725,1,1,65,0,1,0,0,0,0,0,0,1,State-Texas
1724,138702,1,0,42,0,0,0,1,0,0,0,0,0,State-New York
1844,138683,1,0,31,0,0,0,1,0,0,0,0,0,State-New York
3013,138680,1,0,36,0,1,0,0,0,0,1,0,0,State-Illinois
1339,138643,1,1,42,0,0,1,0,0,0,1,0,0,State-Illinois
1030,138620,0,0,57,0,0,0,1,0,0,0,1,0,State-Other
1078,138620,0,0,57,0,0,0,1,0,0,0,1,0,State-Other
1556,138593,1,0,42,0,0,1,0,0,0,0,0,0,State-New York
1220,138590,1,0,49,0,0,0,1,0,0,1,0,0,State-New York
1358,138578,1,1,48,0,0,1,0,0,0,0,0,1,State-New York
2074,138578,1,1,48,0,0,1,0,0,0,0,0,1,State-Other
1837,138576,0,1,47,0,1,0,0,0,0,0,1,0,State-Illinois
1100,138557,1,0,42,0,0,1,0,0,0,1,0,0,State-New York
1137,138547,1,0,39,0,0,0,1,0,0,1,0,0,State-Texas
2699,138513,1,0,38,0,0,1,0,0,0,0,0,1,State-California
2083,138508,1,0,34,0,1,0,0,0,0,1,0,0,State-Illinois
2210,138452,1,1,65,0,1,0,0,0,0,0,1,0,State-New York
2676,138452,1,1,65,0,1,0,0,0,0,0,1,0,State-Florida
1555,138443,1,1,52,0,1,0,0,0,0,0,0,1,State-Illinois
1457,138415,1,1,42,0,1,0,0,0,0,1,0,0,State-California
2435,138410,0,0,46,0,1,0,0,0,0,0,0,1,State-California
1278,138361,1,0,51,0,0,0,1,0,0,1,0,0,State-Florida
3034,138361,1,0,51,0,0,0,1,0,0,1,0,0,State-Other
1027,138360,1,0,31,0,1,0,0,0,0,1,0,0,State-Illinois
1167,138285,2,1,61,0,0,0,1,0,0,1,0,0,State-Texas
2952,138236,1,1,52,0,0,1,0,0,0,0,0,1,State-Florida
2656,138232,1,1,49,0,0,0,1,0,0,1,0,0,State-Other
2551,138201,0,1,60,0,0,0,1,0,0,0,0,1,State-Illinois
1553,138200,1,1,50,0,0,0,1,0,0,1,0,0,State-California
2212,138197,1,0,34,0,0,0,1,0,0,0,0,1,State-Other
1995,138196,1,1,49,0,1,0,0,0,0,0,1,0,State-Texas
1252,138179,1,1,54,0,1,0,0,0,0,0,1,0,State-Other
2680,138175,1,0,36,0,1,0,0,0,0,0,0,1,State-Other
2336,138136,1,0,42,0,1,0,0,0,0,1,0,0,State-New York
1254,138097,1,1,50,0,1,0,0,0,0,0,0,1,State-Florida
3180,138054,1,1,70,1,0,0,0,0,0,0,1,0,State-Florida
2347,137971,1,0,47,0,1,0,0,0,0,1,0,0,State-Illinois
2645,137929,0,0,35,0,0,1,0,0,0,0,0,1,State-California
1808,137859,1,2,58,1,0,0,0,0,0,1,0,0,State-New York
2494,137787,1,0,48,0,1,0,0,0,0,0,1,0,State-Other
2303,137774,2,0,43,0,0,1,0,0,0,1,0,0,State-California
1017,137760,0,0,74,0,0,0,1,0,0,1,0,0,State-Texas
1269,137760,0,0,74,0,0,0,1,0,0,1,0,0,State-Texas
