ID,Income,Kids,Teens,Age,Marital Status,Education Level,State,Campaign Purchase,Complaint,Pilot,Enrollment,Recency,Teas,Fruits,Meats,Seafood,Sweets,Premium,Regular,Deals,Website,Catalog,Store,Visits
1108,190765,0,0,50,Married,Graduate,State-Other,MC5,0,0,6/30/2020,25,1150,208,1707,317,172,69,3485,0,4,6,5,1
3142,165210,0,1,65,Married,Graduate,State-Other,MC4,0,0,8/14/2020,25,1586,0,177,0,18,71,1710,2,9,3,8,6
1575,192163,0,0,45,Married,Master,State-Texas,MC5,0,1,5/19/2019,25,1703,382,1662,221,340,42,4266,0,5,11,5,2
1977,175437,0,0,42,Together,Graduate,State-Texas,MC1,0,0,4/15/2020,25,1849,0,1267,221,135,0,3472,1,8,4,10,6
3014,161416,0,0,38,Together,Graduate,State-New York,MC3,0,0,7/16/2019,25,2229,405,849,528,160,205,3966,1,10,3,10,6
2168,162000,0,1,68,Single,PhD,State-New York,MC1,0,0,1/30/2020,25,2349,0,264,0,0,52,2561,1,6,6,13,4
1738,158512,0,1,56,Married,Graduate,State-Other,None,0,0,2/24/2020,25,2425,27,274,35,0,412,2349,5,3,4,8,8
2681,158656,0,1,64,Together,Master,State-California,MC5,0,0,2/25/2019,25,2602,32,525,43,65,32,3235,4,7,8,13,6
3207,0,0,1,50,Single,PhD,State-Texas,MC3,0,0,6/15/2020,24,0,0,0,0,0,0,0,3,7,6,6,4
1400,119789,1,0,45,Together,Without Learning,State-New York,MC3,0,0,4/26/2020,24,12,30,54,169,36,169,133,3,2,1,3,5
1711,135946,1,1,71,Divorced,PhD,State-Illinois,None,0,0,3/3/2020,24,30,0,11,0,0,0,42,1,0,0,3,5
2157,133444,1,1,68,Married,Master,State-Texas,None,0,0,4/10/2019,24,32,0,32,0,0,8,56,1,1,0,2,8
1246,140737,2,1,63,Single,PhD,State-Other,None,0,0,5/14/2020,24,38,0,14,0,0,7,45,1,1,0,2,8
1183,131353,1,1,43,Married,Graduate,State-Illinois,None,0,0,6/4/2020,24,42,0,42,13,4,29,71,2,1,1,2,8
2590,131353,1,1,43,Married,Graduate,State-Other,None,0,1,6/4/2020,24,42,0,42,13,4,29,71,2,1,1,2,8
1044,107500,0,0,24,Married,Without Learning,State-Florida,None,0,1,4/16/2019,24,43,258,201,215,315,717,315,3,3,1,3,9
2861,144155,1,1,63,Married,PhD,State-California,None,0,0,6/25/2020,24,72,3,29,0,0,46,59,1,1,1,2,4
3180,138054,1,1,70,Divorced,Master,State-Florida,None,0,0,10/5/2020,24,83,7,62,7,4,0,163,2,2,0,3,7
1472,114045,1,0,51,Married,Graduate,State-New York,None,0,0,7/2/2020,24,89,0,41,16,8,8,146,1,1,0,3,7
2361,120895,1,0,47,Married,Graduate,State-Texas,None,0,0,3/13/2019,24,104,17,98,17,0,23,214,1,2,0,3,9
3089,137509,1,0,44,Together,Master,State-California,None,0,0,2/17/2019,24,136,18,205,44,29,18,414,2,3,0,4,7
2098,136262,0,0,37,Married,Master,State-Other,MC3,0,1,2/25/2020,24,331,147,203,240,105,575,451,1,3,5,3,6
2314,188097,1,0,42,Married,Master,State-Other,MC4,0,1,1/23/2019,24,348,0,1025,0,269,160,1482,1,6,5,8,9
1685,141335,1,0,52,Divorced,Master,State-California,None,0,0,6/1/2020,24,383,65,72,55,48,17,605,3,4,1,4,7
2348,141335,1,0,52,Divorced,Master,State-New York,None,0,0,6/1/2020,24,383,65,72,55,48,17,605,3,4,1,4,7
2922,183891,0,1,46,Married,Master,State-Florida,None,0,0,11/24/2020,24,476,83,767,243,186,33,1723,1,4,7,10,1
3077,148150,0,1,71,Married,Master,State-California,None,0,0,11/13/2019,24,532,6,120,9,6,145,529,3,5,1,4,7
1502,171367,0,0,61,Together,Graduate,State-New York,None,0,0,1/28/2020,24,545,55,934,101,50,180,1506,1,4,5,7,2
2073,171367,0,0,61,Together,Graduate,State-Texas,None,0,0,1/28/2020,24,545,55,934,101,50,180,1506,1,4,5,7,2
1206,144551,0,1,66,Widow,Master,State-Florida,None,0,0,2/5/2020,24,591,13,107,0,0,214,496,2,4,1,5,7
2437,157957,0,1,61,Together,Graduate,State-Illinois,None,1,0,1/24/2020,24,790,161,482,210,14,79,1578,7,4,6,8,3
2633,150334,0,1,48,Together,Without Learning,State-California,None,0,0,12/29/2019,24,848,48,478,251,48,400,1272,6,7,4,6,6
3192,157642,0,1,50,Single,PhD,State-Florida,MC3,0,0,6/15/2020,24,1586,16,159,22,0,74,1709,3,7,6,6,4
1435,156796,0,1,51,Married,Graduate,State-Illinois,None,0,0,7/24/2019,24,1811,105,444,171,130,102,2559,3,8,9,7,7
3054,156796,0,1,51,Married,Graduate,State-Florida,None,0,0,7/24/2019,24,1811,105,444,171,130,102,2559,3,8,9,7,7
1893,152278,0,1,57,Widow,PhD,State-Texas,None,0,1,7/2/2019,24,2776,0,207,0,0,507,2476,6,10,5,10,8
2889,152278,0,1,57,Widow,PhD,State-Texas,None,0,0,7/2/2019,24,2776,0,207,0,0,507,2476,6,10,5,10,8
3151,126487,1,0,42,Single,Basic,State-Illinois,None,0,0,10/25/2019,23,10,38,48,57,67,110,110,3,2,1,3,5
2401,128164,1,0,50,Married,Graduate,State-Illinois,None,0,0,10/9/2019,23,14,82,118,50,36,55,246,3,2,0,4,7
1360,122585,0,0,50,Single,Graduate,State-Other,MC3,0,1,8/23/2019,23,16,49,81,71,11,212,16,1,1,1,2,9
1810,116529,1,0,36,Together,Graduate,State-Other,None,0,0,8/5/2020,23,21,0,35,92,0,7,141,1,1,0,3,6
1592,130801,0,1,45,Married,Basic,State-New York,None,0,0,4/2/2019,23,34,17,21,64,8,47,98,2,1,0,3,7
2318,140049,0,1,68,Widow,Graduate,State-New York,None,0,0,3/22/2020,23,45,21,24,0,10,10,91,1,1,0,3,6
2741,136802,1,0,40,Single,PhD,State-California,None,0,0,11/20/2020,23,59,4,7,0,0,4,67,1,1,0,3,5
3114,129732,1,0,49,Together,PhD,State-Florida,None,0,0,8/29/2020,23,109,0,35,0,4,17,131,1,2,0,2,9
2333,169139,0,1,55,Married,Graduate,State-California,None,0,0,7/3/2020,23,210,29,183,81,37,15,526,1,4,1,5,4
2594,169139,0,1,55,Married,Graduate,State-New York,None,0,0,7/3/2020,23,210,29,183,81,37,15,526,1,4,1,5,4
1890,145921,0,0,34,Married,PhD,State-Florida,None,0,0,8/14/2020,23,324,29,156,76,10,38,556,1,2,1,6,4
2043,142000,0,0,33,Single,PhD,State-Texas,None,0,1,6/17/2019,23,419,281,903,287,199,118,1971,2,5,2,11,5
3046,142000,0,0,33,Single,PhD,State-Other,None,0,1,6/17/2019,23,419,281,903,287,199,118,1971,2,5,2,11,5
2613,169755,0,0,75,Married,Graduate,State-Texas,None,0,0,3/8/2020,23,528,187,908,270,56,226,1723,1,3,6,12,1
3012,160689,0,1,69,Single,Graduate,State-Florida,None,0,0,11/6/2019,23,635,238,572,167,16,64,1565,4,4,4,10,3
1603,154456,0,1,59,Married,PhD,State-Illinois,None,0,0,12/16/2019,23,998,0,77,28,0,43,1061,3,6,1,7,6
1305,164795,0,1,49,Married,Graduate,State-Texas,None,0,0,6/24/2019,23,1048,13,303,97,74,196,1338,3,3,3,12,2
2868,161671,0,1,52,Divorced,Graduate,State-Florida,MC4,0,0,11/7/2020,23,1680,18,147,0,0,73,1772,8,10,4,6,8
2052,170713,0,1,54,Together,Graduate,State-Florida,None,0,0,5/10/2019,23,1777,275,674,198,183,459,2648,6,5,6,8,3
2998,177027,0,1,68,Married,Master,State-Other,None,0,0,7/12/2020,23,1885,131,556,103,0,25,2650,2,8,3,6,4
1633,198777,0,0,60,Single,Master,State-Illinois,MC4,0,0,7/24/2020,23,2012,38,1431,252,231,76,3888,0,4,6,9,1
2094,198777,0,0,60,Single,Master,State-Florida,MC4,0,0,7/24/2020,23,2012,38,1431,252,231,76,3888,0,4,6,9,1
1015,182800,0,0,74,Single,PhD,State-Illinois,MC5,0,1,5/1/2019,23,2221,49,254,130,150,99,2704,1,7,6,12,3
2546,182800,0,0,74,Single,PhD,State-New York,MC5,0,1,5/1/2019,23,2221,49,254,130,150,99,2704,1,7,6,12,3
2288,165169,0,0,38,Married,Graduate,State-New York,MC3,0,1,6/20/2020,23,2722,0,175,0,0,117,2780,1,10,4,13,6
2856,130396,1,0,51,Married,PhD,State-Florida,MC3,0,1,10/4/2020,22,64,0,26,0,4,51,43,2,1,1,2,7
1480,155563,0,1,42,Divorced,Graduate,State-Other,None,0,0,9/9/2020,22,81,3,25,6,0,6,109,1,2,0,3,3
1754,133622,1,1,48,Married,Graduate,State-New York,None,0,0,9/18/2019,22,155,4,87,12,16,48,227,3,2,0,4,7
2075,157236,1,1,55,Married,PhD,State-California,None,0,0,8/16/2020,22,288,0,25,5,3,11,310,3,2,1,4,3
1314,129999,1,0,34,Single,PhD,State-Florida,None,0,0,7/21/2019,22,295,30,256,43,22,48,598,4,3,1,4,8
2169,131497,0,1,58,Together,PhD,State-Texas,None,0,0,5/13/2019,22,451,4,117,54,4,17,614,2,3,1,4,8
2566,131497,0,1,58,Together,PhD,State-Other,None,0,0,5/13/2019,22,451,4,117,54,4,17,614,2,3,1,4,8
2358,157420,0,1,49,Together,Master,State-Florida,MC4,0,0,11/30/2019,22,768,0,49,0,0,66,751,3,5,1,6,7
2045,165526,0,1,56,Married,PhD,State-California,None,0,0,9/15/2020,22,1003,48,174,30,0,23,1233,1,4,4,8,2
2585,165526,0,1,56,Married,PhD,State-California,None,0,0,9/15/2020,22,1003,48,174,30,0,23,1233,1,4,4,8,2
1769,143783,1,0,42,Married,Master,State-California,MC3,0,0,11/2/2020,22,1074,30,410,82,13,456,1153,6,7,1,8,7
2251,155956,0,0,76,Married,Graduate,State-Illinois,MC4,0,0,9/11/2020,22,2118,106,290,139,25,106,2573,2,7,3,4,4
1715,189694,1,1,47,Divorced,Graduate,State-California,MC4,0,0,3/15/2020,22,2381,59,446,78,59,89,2935,3,4,3,4,5
2332,118227,1,0,33,Together,Graduate,State-Other,None,0,0,4/15/2019,21,6,13,45,26,19,71,39,1,0,1,2,8
2239,139356,1,1,44,Married,Graduate,State-Illinois,MC3,0,0,8/23/2020,21,53,0,7,0,0,21,39,1,1,0,2,6
2370,129791,1,0,48,Married,PhD,State-Florida,None,0,0,10/19/2020,21,61,0,26,0,0,0,87,2,2,0,3,5
2275,148918,1,1,57,Single,PhD,State-Illinois,None,0,0,9/16/2020,21,158,0,27,0,0,3,183,2,1,0,4,4
2766,148918,1,1,57,Single,PhD,State-Florida,None,0,0,9/16/2020,21,158,0,27,0,0,3,183,2,1,0,4,4
2253,138808,1,0,48,Single,Graduate,State-Texas,MC3,0,1,1/31/2019,21,447,61,186,11,68,107,665,4,5,1,4,8
2497,169930,0,0,49,Together,Graduate,State-Illinois,None,0,0,10/31/2019,21,612,238,2010,532,170,476,3086,1,4,5,12,3
2591,155434,1,0,36,Married,Graduate,State-California,None,0,0,3/11/2020,21,667,322,603,474,193,213,2047,3,5,3,13,4
3103,158692,0,1,55,Married,Graduate,State-Illinois,None,0,0,9/10/2020,21,814,30,165,11,19,30,1009,1,8,2,4,7
2011,174538,0,0,49,Together,Graduate,State-Illinois,MC5,0,1,12/4/2019,21,890,229,1716,258,262,66,3290,1,8,8,5,3
3154,176234,0,1,48,Married,Master,State-Other,MC4,0,0,7/13/2020,21,1200,116,386,301,0,95,1907,1,8,3,11,3
1438,165991,0,1,44,Married,Graduate,State-Other,None,0,0,2/12/2019,21,1275,48,916,63,118,23,2397,3,9,5,10,7
1201,146014,1,1,46,Together,Master,State-Illinois,None,0,0,6/28/2019,21,1301,0,187,60,29,140,1437,10,7,1,8,7
2612,150002,0,1,66,Divorced,Graduate,State-New York,None,0,0,11/22/2019,21,1329,15,213,63,48,246,1422,2,8,2,7,7
3141,171965,0,1,69,Married,Graduate,State-Texas,None,0,0,1/3/2020,21,1367,45,683,119,91,593,1713,3,6,3,5,3
1171,166835,0,0,74,Married,Master,State-Illinois,None,0,0,3/4/2020,21,1548,65,487,85,42,352,1875,1,6,4,13,2
2722,166835,0,0,74,Married,Master,State-Other,None,0,0,3/4/2020,21,1548,65,487,85,42,352,1875,1,6,4,13,2
2485,153977,0,1,62,Together,Graduate,State-Illinois,None,0,0,11/13/2019,21,1769,46,471,0,68,234,2120,5,5,5,12,5
2780,153977,0,1,62,Together,Graduate,State-New York,None,0,0,11/13/2019,21,1769,46,471,0,68,234,2120,5,5,5,12,5
1125,162981,0,0,53,Together,PhD,State-Texas,MC4,0,0,8/22/2019,21,2060,36,1527,98,114,0,3835,1,4,5,13,3
1283,135388,1,0,32,Divorced,Without Learning,State-California,None,0,0,8/12/2019,20,23,15,27,15,11,31,61,1,1,0,3,7
2444,141145,1,1,70,Married,PhD,State-New York,None,0,0,7/15/2020,20,31,0,10,0,0,3,38,1,0,0,3,3
1962,104861,0,0,55,Divorced,Graduate,State-Florida,None,0,0,11/26/2020,20,43,22,22,22,0,22,86,0,0,0,0,14
1581,142169,1,1,51,Married,Master,State-Texas,None,0,0,3/25/2020,20,64,0,30,0,0,7,88,2,1,0,3,8
1995,138196,1,1,49,Married,Master,State-Texas,None,0,0,9/22/2020,20,109,0,40,0,0,11,137,3,2,0,4,5
2451,139898,0,1,66,Together,Graduate,State-Texas,None,0,0,7/20/2019,20,242,28,91,42,25,42,386,2,3,0,4,7
2924,139898,0,1,66,Together,Graduate,State-New York,None,0,0,7/20/2019,20,242,28,91,42,25,42,386,2,3,0,4,7
1933,144051,1,1,47,Divorced,Master,State-Illinois,None,0,1,7/6/2019,20,258,23,190,20,10,59,441,4,3,1,4,6
1017,137760,0,0,74,Together,Graduate,State-Texas,None,0,0,2/5/2019,20,306,18,139,547,44,102,952,2,4,1,6,7
1269,137760,0,0,74,Together,Graduate,State-Texas,None,0,0,2/5/2019,20,306,18,139,547,44,102,952,2,4,1,6,7
2760,146904,1,1,53,Single,Graduate,State-Florida,None,0,0,4/10/2019,20,479,13,175,0,28,97,598,4,5,1,4,8
2699,138513,1,0,38,Single,PhD,State-California,None,0,1,7/4/2020,20,619,11,414,58,0,65,1036,5,6,1,5,8
1186,186718,0,0,66,Married,Graduate,State-Other,None,0,0,6/24/2019,20,741,407,1038,108,71,370,1994,1,5,6,5,2
2879,145688,0,1,52,Married,Graduate,State-California,MC4,0,0,7/1/2020,20,890,0,57,0,0,29,918,2,3,1,8,4
1626,145906,0,1,56,Single,Graduate,State-Florida,MC3,0,0,10/12/2019,20,969,10,86,13,10,458,629,2,5,4,4,5
2501,158597,1,1,44,Married,Graduate,State-California,None,0,0,4/27/2019,20,1326,0,498,27,76,57,1870,12,7,4,9,7
1734,180952,0,0,51,Married,Graduate,State-Florida,MC4,0,1,8/5/2019,20,1739,398,1540,92,60,98,3731,1,8,5,11,8
1510,177863,0,0,62,Together,PhD,State-Other,None,0,0,5/3/2020,20,2012,87,729,37,57,27,2894,1,4,5,10,2
1512,161839,0,0,56,Single,Graduate,State-Florida,None,0,0,1/17/2019,20,2617,406,992,586,44,314,4331,1,4,8,4,8
2647,180141,0,0,34,Married,Master,State-Illinois,MC5,0,1,6/18/2019,20,2661,229,1513,117,90,90,4520,1,7,4,10,6
1151,170356,0,0,75,Married,PhD,State-California,None,0,0,4/12/2019,20,3266,39,603,104,39,80,3971,2,10,6,9,6
2822,130093,0,0,30,Married,Graduate,State-New York,None,0,0,12/13/2019,19,9,26,121,56,17,69,160,1,2,0,3,7
3017,129009,1,0,39,Married,Graduate,State-California,None,0,0,5/5/2020,19,27,27,67,44,22,9,178,2,2,0,3,6
1042,107500,1,0,45,Married,Master,State-Other,None,0,0,3/8/2020,19,43,14,143,43,29,172,100,3,2,0,3,5
1553,138200,1,1,50,Together,Graduate,State-California,None,0,0,5/14/2019,19,43,0,14,0,0,4,54,1,1,0,2,7
1009,130351,1,0,46,Together,PhD,State-Illinois,None,0,1,11/11/2019,19,60,0,103,13,13,9,180,1,3,0,2,9
1392,130351,1,0,46,Together,PhD,State-Florida,None,0,0,11/11/2019,19,60,0,103,13,13,9,180,1,3,0,2,9
2937,144359,1,1,42,Married,Graduate,State-Texas,None,0,0,11/21/2020,19,65,0,46,23,10,3,140,3,2,0,4,3
2046,116860,1,1,59,Married,Graduate,State-Florida,None,0,0,2/17/2019,19,69,28,28,21,21,97,69,3,1,1,3,7
1390,127213,1,0,48,Single,PhD,State-Other,None,0,1,2/4/2019,19,89,14,122,47,42,14,299,3,2,0,4,8
1705,107500,1,0,44,Married,Graduate,State-Illinois,MC3,0,1,1/6/2019,19,100,0,172,186,100,459,100,5,4,1,2,9
1884,157100,0,0,47,Together,Graduate,State-Florida,None,0,0,5/10/2020,19,498,58,190,107,8,264,597,1,3,3,6,3
2926,156939,0,1,44,Married,Graduate,State-Other,None,0,0,2/23/2020,19,706,94,284,248,80,135,1276,2,3,3,10,3
1697,187305,0,0,60,Divorced,Without Learning,State-California,MC5,0,1,2/28/2019,19,740,54,1075,135,296,172,2128,1,5,3,8,2
2484,178931,0,0,49,Married,PhD,State-Florida,None,0,0,3/31/2020,19,750,447,385,131,345,79,1979,1,2,8,13,1
2551,138201,0,1,60,Together,PhD,State-Illinois,None,0,0,9/3/2019,19,843,0,83,0,0,43,883,4,5,1,5,8
1275,179946,0,0,54,Widow,Graduate,State-Texas,None,0,0,10/16/2020,19,889,412,1272,374,317,63,3201,1,5,11,5,3
1661,165295,0,0,40,Single,PhD,State-California,None,0,0,5/29/2020,19,924,81,296,86,278,15,1651,1,3,3,13,2
1521,176982,0,0,53,Divorced,Graduate,State-Texas,MC5,0,1,7/22/2020,19,1067,347,671,149,138,69,2304,1,8,3,4,4
1106,143974,1,0,40,Married,PhD,State-New York,None,0,0,5/19/2019,19,1238,0,331,0,0,236,1333,5,6,4,6,7
1461,155842,0,1,43,Married,Master,State-Texas,None,0,0,10/27/2020,19,1259,0,109,0,11,67,1312,1,7,1,8,5
1063,188194,0,1,41,Single,Without Learning,State-Illinois,MC3,0,1,8/23/2020,19,1468,30,659,429,51,81,2556,1,11,10,10,5
2139,179410,0,0,59,Married,Graduate,State-Texas,None,0,0,11/2/2020,19,1487,181,1091,278,29,29,3036,1,3,2,5,1
2588,164509,0,0,30,Single,Graduate,State-New York,MC3,0,1,1/22/2020,19,2132,472,1466,61,64,196,3999,1,6,3,9,4
1503,180184,0,0,76,Married,Master,State-Texas,MC5,0,0,8/5/2020,19,2326,301,1506,56,85,0,4274,1,6,3,10,3
2221,125707,1,0,36,Single,Basic,State-Illinois,None,0,0,6/24/2020,18,5,29,10,15,29,15,73,1,1,0,3,7
1455,137406,1,0,40,Married,Graduate,State-Texas,None,0,1,3/16/2020,18,7,0,29,7,7,11,40,1,1,0,2,8
2650,120193,0,0,29,Together,Without Learning,State-Other,None,0,0,5/5/2019,18,48,48,131,143,65,54,381,1,1,1,4,4
2714,142403,1,0,49,Married,PhD,State-New York,None,0,0,5/17/2020,18,74,3,37,0,17,10,121,1,1,0,3,8
3152,153233,0,1,63,Married,Without Learning,State-New York,None,0,0,8/22/2020,18,81,0,26,9,0,0,115,1,1,0,3,4
1271,144319,1,1,45,Married,Master,State-California,None,0,0,9/21/2020,18,85,0,26,0,0,10,101,2,2,0,3,5
2082,154210,0,1,41,Married,Without Learning,State-Florida,None,0,0,10/25/2019,18,199,154,310,228,26,128,788,2,4,1,7,5
1380,143824,1,1,49,Married,Graduate,State-Florida,None,0,0,2/20/2019,18,315,3,138,39,10,105,400,4,3,1,4,8
1079,181361,0,0,33,Divorced,Graduate,State-California,None,0,0,8/1/2020,18,363,51,945,60,145,169,1395,1,3,10,13,1
2560,181361,0,0,33,Divorced,Graduate,State-Other,None,0,1,8/1/2020,18,363,51,945,60,145,169,1395,1,3,10,13,1
2264,139767,0,0,69,Together,Master,State-New York,None,0,0,12/26/2019,18,397,214,717,119,91,165,1374,2,7,1,7,8
2397,165704,0,0,48,Single,Without Learning,State-Texas,None,0,0,3/19/2020,18,704,434,187,96,20,620,820,1,2,10,10,1
2624,157136,0,0,53,Divorced,Graduate,State-New York,None,0,1,10/23/2019,18,734,385,1647,94,33,349,2544,1,7,5,7,6
2948,140794,0,1,45,Married,Graduate,State-New York,None,0,0,9/12/2019,18,901,79,252,14,79,173,1153,2,6,3,5,7
1101,189058,0,0,60,Married,Master,State-Texas,None,0,0,5/14/2019,18,964,412,225,66,47,91,1622,1,5,4,4,2
1057,166653,1,1,45,Together,Graduate,State-Illinois,None,0,0,2/12/2019,18,1130,45,255,40,45,15,1500,4,4,2,12,3
1337,172099,0,0,46,Married,Graduate,State-California,None,0,0,4/3/2019,18,1303,217,979,284,0,53,2731,1,3,4,10,1
1199,177972,0,0,66,Together,Graduate,State-California,None,0,0,8/22/2020,18,1399,50,728,75,233,27,2458,1,4,6,9,1
1323,183003,0,0,55,Together,Graduate,State-Texas,MC5,0,1,8/8/2019,18,1887,134,1257,88,55,269,3153,1,7,6,8,3
2165,126954,1,0,49,Single,Graduate,State-California,None,0,0,10/12/2020,17,19,5,52,0,0,5,71,1,1,0,2,7
1436,136230,1,0,49,Single,Master,State-New York,None,0,0,3/23/2020,17,53,8,113,30,8,11,199,1,2,0,4,5
2614,144078,1,1,51,Married,Graduate,State-Other,None,0,0,11/23/2020,17,78,3,33,7,0,13,108,2,2,0,3,5
2368,138887,1,0,48,Together,PhD,State-Other,None,0,0,8/6/2020,17,89,4,46,0,0,11,129,1,1,0,3,7
1162,153537,1,1,61,Together,PhD,State-Other,None,0,0,7/6/2020,17,232,0,17,0,0,17,232,2,2,1,3,5
1100,138557,1,0,42,Single,Graduate,State-New York,None,0,0,5/26/2019,17,273,11,111,14,14,97,327,2,3,1,3,7
1831,149166,0,1,46,Single,Graduate,State-Illinois,None,0,0,11/18/2019,17,680,6,76,21,0,334,449,2,5,3,3,6
1273,175278,0,0,68,Together,Graduate,State-Illinois,None,0,0,7/6/2019,17,708,228,536,349,172,172,1821,1,6,3,13,3
2466,160585,1,1,49,Married,PhD,State-Florida,None,0,1,11/29/2019,17,708,111,819,146,111,56,1839,10,7,4,9,5
3174,161014,0,1,40,Married,Graduate,State-Florida,None,0,0,1/16/2019,17,710,340,1306,480,113,77,2874,4,9,3,4,7
1710,189891,0,0,29,Together,Graduate,State-Florida,MC5,0,0,9/20/2019,17,870,46,279,125,59,387,993,1,11,6,8,4
2089,165463,1,0,46,Married,Without Learning,State-Illinois,MC4,0,0,7/6/2020,17,988,81,177,53,81,40,1340,2,6,2,9,5
2386,169389,0,1,43,Married,PhD,State-Other,None,0,0,3/5/2019,17,1030,17,581,168,112,37,1872,1,7,2,12,4
1965,180763,0,0,70,Married,Graduate,State-Texas,MC5,0,1,1/20/2020,17,1509,376,242,430,94,517,2133,1,5,11,6,3
1778,160161,0,1,55,Divorced,Without Learning,State-New York,None,0,0,3/30/2019,17,1555,117,564,122,21,471,1909,3,11,4,8,8
1658,181300,0,1,57,Married,PhD,State-New York,MC1,0,1,4/6/2019,17,2239,27,323,71,27,80,2607,3,10,3,5,5
2305,172828,0,1,58,Married,Master,State-Illinois,None,0,0,7/22/2019,17,2860,0,558,45,33,486,3009,6,6,3,13,7
1450,175261,0,0,65,Together,PhD,State-Other,MC4,0,1,9/28/2019,17,2885,40,962,54,79,40,3980,1,5,6,5,2
1197,164497,0,1,66,Divorced,Graduate,State-Texas,MC3,0,1,2/15/2019,17,2984,122,816,107,82,490,3622,5,11,4,9,8
2836,111448,0,0,45,Divorced,Without Learning,State-Other,None,0,0,5/21/2020,16,0,0,0,58,19,58,19,1,1,0,2,6
3085,127733,1,0,39,Married,Without Learning,State-Illinois,None,0,0,1/31/2020,16,0,32,23,120,9,78,106,2,2,0,3,7
2538,124645,1,0,32,Married,Graduate,State-Florida,None,0,0,4/8/2019,16,25,15,20,20,5,0,86,1,1,0,2,8
2413,120491,0,0,34,Together,Without Learning,State-Illinois,None,0,0,7/2/2019,16,29,24,29,24,12,59,59,1,0,1,2,7
1861,124762,1,0,48,Single,Graduate,State-Illinois,MC3,0,1,7/17/2020,16,30,50,60,15,76,202,30,3,3,1,2,8
2032,128764,1,1,54,Together,PhD,State-Other,MC3,0,0,11/9/2020,16,36,0,13,0,0,4,45,1,1,0,2,8
3057,130828,1,0,40,Single,Graduate,State-Texas,None,0,0,3/10/2020,16,68,47,64,8,0,51,136,2,1,1,4,3
2876,122148,0,0,37,Single,Graduate,State-New York,None,0,0,9/17/2020,16,83,28,77,0,22,61,149,1,1,0,3,7
1862,135797,0,1,45,Married,Graduate,State-New York,None,0,0,3/23/2019,16,102,4,53,15,4,80,99,2,2,0,3,8
3123,132146,1,0,37,Married,Without Learning,State-Texas,None,0,0,10/16/2020,16,107,12,95,16,29,12,247,2,2,0,4,6
2953,136781,1,0,41,Married,Graduate,State-Illinois,None,0,1,9/14/2020,16,108,4,63,0,11,48,138,1,2,1,2,8
1172,130477,1,0,36,Married,Master,State-New York,None,0,0,6/28/2020,16,201,4,26,0,0,51,180,1,1,1,3,6
2753,139435,1,0,47,Together,PhD,State-California,None,0,0,1/11/2020,16,251,0,64,0,0,46,269,1,3,1,2,7
2410,170844,1,1,53,Divorced,Graduate,State-Other,None,0,0,4/5/2020,16,311,63,162,7,162,5,699,5,6,1,5,7
2135,154197,0,1,60,Married,Master,State-California,None,0,0,9/7/2020,16,461,17,105,17,37,37,600,2,1,3,6,1
2062,136715,1,0,49,Married,Graduate,State-Other,None,0,1,4/24/2019,16,640,37,465,78,48,60,1210,6,7,2,4,9
1006,162513,0,1,53,Together,Master,State-Other,None,0,0,2/14/2020,16,1352,109,255,0,109,36,1789,2,6,4,10,6
2835,169063,0,1,54,Married,PhD,State-Texas,None,0,0,4/14/2019,16,1630,86,304,169,20,64,2144,1,5,3,5,3
2065,175345,0,0,50,Single,Master,State-Illinois,MC1,0,1,7/10/2019,16,2136,133,1960,230,88,310,4238,1,5,8,6,3
2474,171706,0,1,61,Together,Graduate,State-New York,None,0,0,4/20/2019,16,2229,134,606,218,235,34,3388,4,9,5,7,5
2434,193790,0,0,50,Single,Graduate,State-Other,MC4,0,1,7/19/2020,16,2690,141,1510,184,236,93,4668,0,6,7,12,2
1258,131788,1,0,37,Single,Master,State-Other,None,1,0,8/24/2020,15,66,29,95,0,33,25,199,3,3,0,4,5
2170,145894,0,2,46,Married,Without Learning,State-Other,None,0,0,8/3/2020,15,86,6,22,0,6,41,79,1,1,0,3,5
2213,141986,0,1,42,Divorced,Graduate,State-California,None,0,0,7/16/2020,15,91,17,27,27,10,41,132,3,3,0,4,4
2810,141580,1,1,42,Together,Graduate,State-New York,None,0,0,5/17/2019,15,191,17,82,14,0,10,293,3,2,1,3,5
2745,125509,1,0,46,Divorced,PhD,State-Texas,None,0,1,2/23/2019,15,197,15,148,49,34,54,389,3,3,0,3,9
2956,125509,1,0,46,Divorced,PhD,State-Other,None,0,1,2/23/2019,15,197,15,148,49,34,54,389,3,3,0,3,9
2323,118929,0,0,30,Married,Graduate,State-Illinois,None,0,0,7/24/2019,15,201,0,50,145,25,113,308,1,1,0,4,6
2891,118929,0,0,30,Married,Graduate,State-California,None,0,0,7/24/2019,15,201,0,50,145,25,113,308,1,1,0,4,6
3172,118929,0,0,30,Married,Graduate,State-Other,None,0,0,7/24/2019,15,201,0,50,145,25,113,308,1,1,0,4,6
3117,142769,0,1,58,Married,PhD,State-Texas,None,0,0,3/18/2020,15,237,0,43,10,3,0,294,2,1,1,4,4
2102,131605,1,0,41,Married,PhD,State-New York,None,0,0,4/29/2019,15,308,0,175,8,4,25,471,2,2,1,4,7
2851,133051,0,0,61,Widow,Master,State-Illinois,None,0,1,1/21/2019,15,403,286,978,435,378,882,1598,3,9,1,8,9
